SITE_ID,COLUMN_NAME,INSTRUMENT_ID,START_DATETIME,END_DATETIME,INSTALLATION_HEIGHT,INSTANCE,SERIAL_NUMBER,COMMENTS
HARTW,HYGROCLIP,HYGROCLIP_HC2A,2020-11-11 00:00:00,2021-08-24 01:00:00,,4,20269308,Installed by CSL at PPM
HARTW,MODEM,MODEM_PRO,2020-11-11 00:00:00,2021-08-24 01:00:00,,1,86737702317163,201706220302. Installed by CSL at 11-NOV-20 PPM.
HARTW,PHENOCAM,PHENOCAM,2018-07-06 00:00:00,2021-04-23 07:00:00,,1,10.20.186.135,S15. First recorded at 11-Nov-20 PPM. - Removed due to flat internal battery
BICKL,MODEM,MODEM_PRO,2020-12-22 10:00:00,2021-05-05 08:00:00,,2,863879040890843,
BICKL,LOGGER,LOGGER_CR3000,2020-12-22 10:10:00,2022-05-26 09:00:00,,3,10262,Cal date: 14/10/2020
BICKL,ETHERNET,ETHERNET_115,2020-12-22 10:10:00,,,2,13474,
COCHN,LOGGER,LOGGER_CR3000,2017-08-23 00:00:00,2020-12-08 00:00:00,,1,9841,Stolen
HOLLN,AWS,METPAK,2018-12-19 12:00:00,2019-12-03 00:00:00,,2,14070001,
WADDN,4CR,NR01,2021-06-03 09:30:00,,,3,2130,Installed PPM
WADDN,MODEM,MODEM_LX60,2021-06-03 09:30:00,,,1,WP90140014011003,Installed PPM IMEI:356048090137240
WADDN,HMP,HMP155,2021-06-03 09:30:00,,,3,L1320542,Installed by CSL at PPM
WADDN,CRNS,CRNS_2000,2021-06-03 09:00:00,,,2,HI-TC02-2011,Moved from mod2 to mod1 pn PPM
EUSTN,TDT2,TDT,2016-03-31 16:00:00,2021-09-08 10:00:00,,1,6501278,JA removed on RM
EUSTN,4CR,NR01,2021-09-08 10:00:00,,,3,2945,JA installed on RM
EUSTN,TDT10,TDT,2021-09-08 10:00:00,,,2,6504117,JA installed on RM
EUSTN,TDT2,TDT,2021-09-08 10:00:00,,,2,6501288,JA installed on RM
EUSTN,TDT8,TDT,2021-09-08 10:00:00,,,2,6504095,JA installed on RM
FINCH,PLUVIO,PLUVIO2,2017-06-07 00:00:00,2021-09-09 09:00:00,,1,358377,JA removed on RM due to fake rainfall
FINCH,PLUVIO,PLUVIO2,2021-09-09 09:00:00,2022-05-19 00:00:00,,2,340996,JA installed on RM
STGHT,ETHERNET,ETHERNET_116,2021-09-09 13:00:00,,,3,6574,
STGHT,LOGGER,LOGGER_CR3000,2021-09-09 13:00:00,,,4,10259,
STGHT,TDT2,TDT,2021-09-09 13:00:00,,,2,6013244,
BICKL,PLUVIO,PLUVIO2L,2022-02-02 12:00:00,,,4,PL2L-432784,
STGHT,4CR,NR01,2022-04-27 12:00:00,,,3,2304,
HOLLN,PA,CS106,2022-05-03 12:00:00,,,1,T4650757,PPM upgrade
HOLLN,HMP,HMP155,2022-05-03 12:00:00,,,1,T4721225,PPM upgrade
SPENF,HMP,HMP155,2022-05-04 09:00:00,,,7,T4721228,
SPENF,PA,CS106,2022-05-04 09:00:00,,,3,T4740221,
GISBN,HMP,HMP155,2022-05-05 09:00:00,,,1,P4020596,
GISBN,PA,CS106,2022-05-05 09:00:00,,,1,T4650760,
GISBN,SNOW_DEPTH,SR05A,2022-05-05 09:00:00,,,7,7222,
GISBN,STP,STP,2021-05-19 09:00:00,,,2,7220,
GISBN,LOGGER,LOGGER_CR3000,2022-05-05 09:00:00,,,3,9766,Installed during PPM 05/07/21
NWYKE,HMP,HMP155,2022-05-11 09:00:00,,,1,T4721226,installed on PPM 2022
NWYKE,PA,CS106,2022-05-11 09:00:00,,,1,T4650712,installed on PPM 2022
NWYKE,AWS_ANEM,WIND_ANEM,2022-05-11 09:00:00,,2.6,3,144209,installed on PPM 2022
NWYKE,LOGGER,LOGGER_CR3000,2022-05-11 09:00:00,,,3,11256,Cal date: 05/08/2021
TADHM,LOGGER,LOGGER_CR3000,2022-05-12 09:00:00,,,3,12799,Cal Date: 12/8/21
TADHM,PA,CS106,2022-05-12 09:00:00,,,1,T4650714,
TADHM,HMP,HMP155,2022-05-12 09:00:00,,,1,T4731072,
ALIC1,LOGGER,LOGGER_CR3000,2022-06-09 09:00:00,,,3,11012,Cal date-11/11/2021
ALIC1,4CR,NR01,2022-06-09 09:00:00,,,3,2127,
ALIC1,PLUVIO,PLUVIO2L,2022-06-09 09:00:00,,,3,PL2L-451507,
HOLLN,CRNS2,CRNS_2000,2022-06-27 12:00:00,,,2,HI-TC02-1081,Installed as a secondary CRS due to issues with VWC from primary CRS
HOLLN,RH_INT,RH_INT,2022-06-27 12:00:00,,,1,,
HOLLN,RAINE,RAINE,2022-06-27 12:00:00,,,1,881821.0032,
HARWD,HFP1,HFP01SC,2015-05-22 12:00:00,2022-06-28 12:00:00,,1,3665,Decommissioned
HARWD,HFP2,HFP01SC,2015-05-22 12:00:00,2022-06-28 12:00:00,,1,3664,Decommissioned
HARWD,STP,STP,2015-05-22 12:00:00,2022-06-28 12:00:00,,1,2233,Decommissioned
HARWD,TDT2,TDT,2015-05-22 12:00:00,2022-06-28 12:00:00,,1,6501132,Decommissioned
BALRD,RH_INT,RH_INT,2022-06-29 12:00:00,,,1,,
BALRD,PA,CS106,2022-06-29 12:00:00,,,1,T4740224,
BALRD,HMP,HMP155,2022-06-29 12:00:00,,,1,T4741134,
GLENS,RH_INT,RH_INT,2022-06-30 12:00:00,,,1,,
GLENS,PA,CS106,2022-06-30 12:00:00,,,1,T4650764,
GLENS,HMP,HMP155,2022-06-30 12:00:00,,,1,TT4731075,
GLENS,HYGROCLIP,HYGROCLIP_HC2A,2020-09-02 00:00:00,2021-09-21 09:00:00,,6,20269305,Installed on CSL PPM
GLENS,LOGGER,LOGGER_CR3000,2020-09-02 00:00:00,2022-08-31 00:00:00,,4,8475,Installed on CSL PPM
GLENS,PHENOCAM,PHENOCAM,2020-09-02 00:00:00,2021-09-21 00:00:00,,1,10.18.153.182,S15
GLENS,PHENOCAM_LENS1,PHENOCAM_LENS,2020-09-02 00:00:00,,,3,D125367339,10.18.153.182
GLENS,PHENOCAM_LENS2,PHENOCAM_LENS,2020-09-02 00:00:00,,,3,D125401116,10.18.153.182
GLENS,SNOW_DEPTH,SR05A,2020-09-02 00:00:00,2021-09-21 09:00:00,,4,7221,Installed on CSL PPM
WRTTL,ETHERNET,ETHERNET_115,2020-10-16 10:00:00,,,1,13331,Awaiting confirmation of SN - please see Issue tracker NO:2638
WRTTL,LOGGER,LOGGER_CR3000,2020-10-16 10:00:00,,,2,9470,Installed by JA on RM
GLENW,PA,CS106,2020-09-30 00:00:00,2022-07-28 09:00:00,,3,M1050344,
GLENW,4CR,NR01,2020-09-30 00:00:00,2022-07-28 09:00:00,,2,2551,installed by CSL
GLENW,LOGGER,LOGGER_CR3000,2020-09-30 00:00:00,2022-07-28 09:00:00,,2,8473,Installed on PPM - Cal Date 04/08/2020
STIPS,CRNS,CRNS_2000,2023-01-31 00:00:00,,,3,HI-TC02-2025,Reinstalled after ethernet connector repaired
GLENW,HMP,HMP155,2020-09-30 00:00:00,2021-08-05 09:00:00,,4,L1320543,
GLENW,PHENOCAM,PHENOCAM,2018-11-14 00:00:00,,,1,10.16.44.221,S15
HARWD,4CR,NR01,2020-12-09 00:00:00,2021-09-15 09:00:00,,2,2549,installed on csl ppm
HARWD,HYGROCLIP,HYGROCLIP_HC2A,2020-12-09 00:00:00,2021-09-15 09:00:00,,5,20134980,installed on ppm
HARWD,LOGGER,LOGGER_CR3000,2020-12-09 00:00:00,2022-06-28 12:00:00,,2,9838,Decommissioned
HARWD,PHENOCAM_LENS1,PHENOCAM_LENS,2020-12-09 00:00:00,2022-06-28 12:00:00,,3,5922409,Decommissioned
HARWD,PHENOCAM_LENS2,PHENOCAM_LENS,2020-12-09 00:00:00,2022-06-28 12:00:00,,3,5901058,Decommissioned
HARWD,PHENOCAM,PHENOCAM,2020-12-09 00:00:00,2022-06-28 12:00:00,,1,10.12.108.168,Decommissioned
HARWD,AWS,METPAK,2020-12-09 00:00:00,2020-12-10 00:00:00,,2,16030014,no record of installation date
HARWD,AWS,METPAK,2020-12-10 00:00:00,2022-06-28 12:00:00,,3,13200012,Decommissioned
HARWD,ETHERNET,ETHERNET_115,2019-01-01 00:00:00,2022-06-28 12:00:00,,2,12136,Decommissioned
SPENF,PLUVIO,PLUVIO2L,2020-12-17 00:00:00,,,3,PL2L-419084,
LODTN,CRNS,CRNS_2000,2021-03-24 00:00:00,2022-02-25 10:00:00,,2,HI-TC02-2055,installed on rm
LODTN,HMP,HMP155,2021-03-24 00:00:00,2022-04-28 12:00:00,,5,S5130137,installed due to rm
EASTB,TDT2,TDT,2016-11-15 13:00:00,2021-04-22 14:00:00,,2,6501269,TDT replace on CSL PPM visit - Removed by DR due to potential fault
EASTB,TDT1,TDT,2021-04-22 14:00:00,2022-08-17 09:00:00,,3,6013245,
EASTB,TDT2,TDT,2021-04-22 14:00:00,,,3,6013247,
HARTW,PHENOCAM,PHENOCAM,2021-04-23 07:00:00,2021-08-24 01:00:00,,2,10.12.91.71,S14
HARTW,PHENOCAM_LENS1,PHENOCAM_LENS,2021-04-23 07:00:00,2021-08-24 01:00:00,,3,5918795,SN currently unknown
HARTW,PHENOCAM_LENS2,PHENOCAM_LENS,2021-04-23 07:00:00,2021-08-24 01:00:00,,3,5918276,
STIPS,LOGGER,LOGGER_CR3000,2021-05-05 08:00:00,,,3,9083,Cal date: 07/01/21
STIPS,HYGROCLIP,HYGROCLIP_HC2A,2021-05-05 08:00:00,2022-05-25 09:00:00,,5,20134640,
STIPS,MODEM,MODEM_LX60,2021-05-05 08:00:00,,,1,WP85140117021003,IMEI: 356048090113829
BICKL,MODEM,MODEM_LX60,2021-05-05 08:00:00,,,1,WP85140408011003,IMEI: 356048090134536
BICKL,HYGROCLIP,HYGROCLIP_HC2A,2021-05-05 08:00:00,,,7,20269171,
HLACY,HMP,HMP155,2021-05-06 08:00:00,2022-05-24 09:00:00,,4,P4010599,
HLACY,4CR,NR01,2021-05-06 08:00:00,,,2,2459,
HLACY,LOGGER,LOGGER_CR3000,2021-05-06 08:00:00,,,2,9570,Cal date: 07/01/21
HLACY,MODEM,MODEM_LX60,2021-05-06 08:00:00,,,1,WP85140036021003,IMEI: 356048090139527
LULLN,4CR,NR01,2020-06-16 11:00:00,2021-07-22 09:00:00,,3,2946,
MOORH,LOGGER,LOGGER_CR3000,2020-08-05 08:50:00,2022-06-16 12:00:00,,3,11249,
HARWD,4CR,NR01,2021-09-15 09:00:00,2022-06-28 12:00:00,,3,2454,Decommissioned
HARWD,MODEM,MODEM_LX60,2021-09-15 09:00:00,2022-06-28 12:00:00,,1,WP90140052021003,Decommissioned
HARWD,PLUVIO,PLUVIO2,2021-09-15 09:00:00,2022-06-28 12:00:00,,2,358376,Decommissioned
HARWD,HYGROCLIP,HYGROCLIP_HC2A,2021-09-15 09:00:00,2022-06-28 12:00:00,,6,20134971,Decommissioned
GLENS,AWS,METPAK,2021-09-21 09:00:00,2022-06-30 12:00:00,,3,14080005,
GLENS,MODEM,MODEM_LX60,2021-09-21 09:00:00,,,1,WP90140044021003,IMEI: 356048090145383
GLENS,SNOW_DEPTH,SR05A,2021-09-21 09:00:00,2022-08-31 00:00:00,,5,5692,SN not recorded at ppm
GLENS,HYGROCLIP,HYGROCLIP_HC2A,2021-09-21 09:00:00,2022-06-30 12:00:00,,7,20135001,
GLENS,TDT1,TDT,2021-09-21 09:00:00,,,2,6503322,
BALRD,MODEM,MODEM_PRO,2021-09-22 00:00:00,,,1,WP83820013021002,IMEI: 356048090102731
BALRD,HYGROCLIP,HYGROCLIP_HC2A,2021-09-22 00:00:00,2022-06-29 12:00:00,,6,20134472,
BALRD,LOGGER,LOGGER_CR3000,2021-09-22 00:00:00,2022-09-01 00:00:00,,3,11011,Cal date  12/08/2021
BALRD,AWS,METPAK,2021-09-22 00:00:00,2022-06-29 12:00:00,,3,19060002,
BALRD,AWS_ANEM,WIND_ANEM,2021-09-22 00:00:00,,2.6,3,160914,
CARDT,PA,CS106,2022-03-15 11:00:00,,,1,T4650759,
CARDT,RH_INT,RH_INT,2022-03-15 11:00:00,,,1,,
CARDT,HMP,HMP155,2022-03-15 11:00:00,,,1,T4721223,
NWYKE,MODEM,MODEM_LX60,2022-04-20 10:00:00,,,2,WP90140121021003,
EUSTN,PA,CS106,2022-05-17 00:00:00,,,4,T4740216,
EUSTN,HMP,HMP155,2022-05-17 00:00:00,,,6,M2920126,
MORLY,4CR,NR01,2022-05-18 00:00:00,,,5,2149,
MORLY,PA,CS106,2022-05-18 00:00:00,,,1,T4740223,
MORLY,HMP,HMP155,2022-05-18 00:00:00,,,11,T4750904,
MORLY,TDT1,TDT,2022-05-18 00:00:00,,,2,6013236,
MORLY,TDT2,TDT,2022-05-18 00:00:00,,,2,6501202,
FINCH,4CR,NR01,2022-05-19 00:00:00,,,3,2755,
FINCH,PA,CS106,,2022-05-19 00:00:00,,3,K442008,UNKNOWN START DATE - REMOVED AT 2022 PPM
FINCH,PA,CS106,2022-05-19 00:00:00,,,4,T4650713,
FINCH,PLUVIO,PLUVIO2L,2022-05-19 00:00:00,,,3,PL2L-432786,Pluvio2L
FINCH,HMP,HMP155,2022-05-19 00:00:00,,,6,T2650702,
MOORH,PLUVIO,PLUVIO2,2022-06-16 09:00:00,,,2,432787,
CGARW,HMP,HMP155,2023-02-20 00:00:00,,,8,P4020592,RM - old one developed a fault
CHIMN,PHENOCAM,PHENOCAM,2019-06-25 10:30:00,,,1,10.12.147.232,S14
HADLW,MODEM,MODEM_PRO,2020-09-09 10:45:00,2021-07-21 09:00:00,,2,867377021901388,installed in RM due to comms issues. 111803080077
TADHM,LOGGER,LOGGER_CR3000,2020-08-26 08:15:00,2022-05-12 09:00:00,,2,9969,Cal date 31/7/20
TADHM,PHENOCAM,PHENOCAM,2018-12-04 12:00:00,,,1,10.12.148.170,S14
LIZRD,MODEM,MODEM,2014-10-17 12:00:00,2020-08-27 00:00:00,,1,306056925671,Removed during ProRoute upgrade during PPM
LIZRD,HYGROCLIP,HYGROCLIP_HC2A,2020-08-27 00:00:00,2021-04-20 12:00:00,,5,20135002,Installed during CSL PPM
LIZRD,LOGGER,LOGGER_CR3000,2020-08-27 00:00:00,2021-04-20 12:00:00,,2,8943,Installed during CSL PPM cal date 02/10/2019
LIZRD,MODEM,MODEM_PRO,2020-08-27 00:00:00,2021-04-20 12:00:00,,1,867377022249068,Installed during CSL PPM
LIZRD,PHENOCAM,PHENOCAM,2018-12-06 12:00:00,,,1,10.12.108.161,S14
CGARW,HMP,HMP155,2020-10-06 08:40:00,2021-08-10 09:00:00,,5,P4010607,
COCLP,PHENOCAM_LENS2,PHENOCAM_LENS,2014-11-21 14:30:00,,,1,5904559,IP:10.12.108.146 unknown end date.
COCLP,AWS,METPAK,2020-10-06 00:00:00,2022-06-14 12:00:00,,2,19060003,Installed at PPM
COCLP,SI,SDMSI01,,,,1,E3784,First recorded at 06/10/20 PPM.
COCLP,HYGROCLIP,HYGROCLIP_HC2A,2020-10-06 00:00:00,2021-05-11 09:00:00,,6,20135067,Installed by CSL at PPM
COCLP,PHENOCAM_LENS1,PHENOCAM_LENS,,2020-01-01 00:00:00,,2,5914348,IP: 10.12.112.239 first recorded CSL PPM 06/10/20
COCLP,PHENOCAM_LENS2,PHENOCAM_LENS,,2020-01-01 00:00:00,,2,5918583,IP: 10.12.112.239 first recorded CSL PPM 06/10/20
COCLP,PHENOCAM,PHENOCAM,2020-01-01 00:00:00,,,1,10.12.108.146,S14 first recorded at CSL PPM 06/10/20
SHEEP,PA,CS106,2020-10-27 00:00:00,2022-09-13 00:00:00,,2,K442008,Installed by CSL
SHEEP,HMP,HMP155,2020-10-27 00:00:00,2021-02-03 16:00:00,,2,N5050077,Installed badly by CSL fell out of shield and removed.
SHEEP,PHENOCAM,PHENOCAM,2020-01-01 00:00:00,,,1,10.16.46.240,S15 - date of install unknown
CGARW,4CR,NR01,2020-10-21 00:00:00,,,2,2153,Installed by csl
CGARW,LOGGER,LOGGER_CR3000,2020-10-21 00:00:00,2022-08-02 09:00:00,,2,9027,Cal date 15/9/2020. installed by CSL
CGARW,PA,CS106,2020-10-21 00:00:00,2022-08-02 09:00:00,,2,M1050343,installed by CSL
CGARW,PHENOCAM,PHENOCAM,2018-09-14 00:00:00,,,1,10.12.91.162,S14
HADLW,4CR,NR01,2020-11-18 00:00:00,,,2,2155,
HADLW,SI,SDMSI01,2020-11-18 00:00:00,,,1,E5890,First recorded at CSL PPM 18/11/20
HADLW,LOGGER,LOGGER_CR3000,2020-11-18 00:00:00,,,3,12862,Cal date 11/09/2020
HADLW,PHENOCAM,PHENOCAM,2018-10-25 00:00:00,,,3,10.12.106.90,S14. First recorded at CSL PPM 18-Nov-20
HADLW,HMP,HMP155,2020-11-18 00:00:00,2021-07-21 09:00:00,,4,N5050079,
ALIC1,4CR,NR01,2020-12-03 00:00:00,2022-06-09 09:00:00,,2,2320,installed by csl
ALIC1,LOGGER,LOGGER_CR3000,2020-12-03 00:00:00,2022-06-09 09:00:00,,2,10973,Installed by CSL cal date: 30/10/2019
ALIC1,HYGROCLIP,HYGROCLIP_HC2A,2020-12-03 00:00:00,2021-08-19 09:00:00,,5,20135000,INSTALLED BY CSL
ALIC1,PHENOCAM,PHENOCAM,2020-12-03 00:00:00,,,1,10.12.112.166,S14
MOORH,MODEM,MODEM_LX60,2021-05-13 09:00:00,,,1,WP90140069021003,IMEI: 356048090135905
MOORH,AWS_ANEM,WIND_ANEM,2021-05-13 09:00:00,,2.6,3,160913,
MOORH,SNOW_DEPTH,SR05A,2021-05-13 09:00:00,2022-06-16 12:00:00,,6,6676,
MOORH,HYGROCLIP,HYGROCLIP_HC2A,2021-05-13 09:00:00,2022-06-16 12:00:00,,7,20269332,
SPENF,ETHERNET,ETHERNET_116,2021-06-16 09:00:00,2022-10-11 12:00:00,,2,2745,
SPENF,LOGGER,LOGGER_CR3000,2021-05-18 09:00:00,2021-06-16 09:00:00,,2,9971,Removed due to USR drive error
SPENF,LOGGER,LOGGER_CR3000,2021-06-16 09:00:00,2022-10-11 12:00:00,,3,9680,Installed on PPM revisit cal date 14/5/21
SPENF,HMP,HMP155,2021-05-18 09:00:00,2021-06-16 09:00:00,,5,N5050076,Issue with noisy data
SPENF,HMP,HMP155,2021-06-16 09:00:00,2022-05-04 09:00:00,,6,M2920124,installed by CSL PPM revisit
SPENF,AWS_ANEM,WIND_ANEM,2021-05-18 09:00:00,2022-09-01 14:00:00,2.6,2,140303,Installed on PPM
SPENF,MODEM,MODEM_LX60,2021-05-18 09:00:00,,,1,WP85140002021003,IMEI:356048090130963
HILLB,PHENOCAM,PHENOCAM,2020-09-30 00:00:00,,,1,10.12.108.153,S14
SHEEP,TDT1,TDT,2021-07-07 09:00:00,2022-09-13 00:00:00,,4,6501109,PPM
SHEEP,MODEM,MODEM_LX60,2021-07-07 09:00:00,,,1,WP90140021021003,IMEI:356048090146027
SHEEP,4CR,NR01,2021-07-07 09:00:00,,,3,2128,PPM
WIMPL,HMP,HMP155,2021-07-13 09:00:00,2022-07-13 09:00:00,,3,M2920122,PPM
WIMPL,LOGGER,LOGGER_CR3000,2021-07-13 09:00:00,,,2,10060,PPM 14/5/21
WIMPL,MODEM,MODEM_LX60,2021-07-13 09:00:00,,,1,WP85140164011003,IMEI:356048090130005
WIMPL,PA,CS106,2021-07-13 09:00:00,2022-07-13 09:00:00,,2,M1050346,PPM
CHIMN,CRNS,CRNS_2000,2021-09-07 09:00:00,,,4,HI-TC02-2008,Secondary tube moved to primary
BUNNY,PLUVIO,PLUVIO2,2021-11-02 12:40:00,2022-04-26 12:00:00,,5,358372,
LIZRD,HMP,HMP155,2022-02-21 11:00:00,,,1,S5130134,
LIZRD,PA,CS106,2022-02-21 11:00:00,,,1,T4740219,
COCLP,4CR,NR01,2022-06-14 12:00:00,,,3,2545,
COCLP,PA,CS106,2022-06-14 12:00:00,,,1,T4650758,
COCLP,PLUVIO,PLUVIO2L,2022-06-14 12:00:00,,,2,342194,2L
COCLP,HMP,HMP155,2022-06-14 12:00:00,,,1,T4741139,
CRICH,HMP,HMP155,2022-06-15 12:00:00,,,1,T4741141,
CRICH,PA,CS106,2022-06-15 12:00:00,,,1,T4650720,
CRICH,4CR,NR01,2022-06-15 12:00:00,,,5,1937,
MOORH,SNOW_DEPTH,SR05A,2022-06-16 12:00:00,2022-11-15 00:00:00,,7,6391,Cal date 11/11/21 15-NOV-22 it was removed because it was drawing down the power from the batteries. Suspected sensor fault - sent back to CS.
MOORH,LOGGER,LOGGER_CR3000,2022-06-16 12:00:00,,,4,12798,Cal date 11/11/21
MOORH,PA,CS106,2022-06-16 12:00:00,,,1,T4650718,
MOORH,HMP,HMP155,2022-06-16 12:00:00,,,1,T4731073,
MOORH,4CR,NR01,2022-06-16 12:00:00,,,3,2456,
SPENF,AWS_ANEM,WIND_ANEM,2022-09-01 14:00:00,,2.6,3,140807,
SPENF,LOGGER,LOGGER_CR3000,2022-10-11 12:00:00,,,4,12803,Cal Date 10/06/21
SPENF,ETHERNET,ETHERNET_115,2022-10-11 12:00:00,,,3,13630,
ROTHD,PA,CS106,2022-08-10 10:00:00,,,1,T4650762,Replaced during CSL PPM
ROTHD,HMP,HMP155,2022-08-10 10:00:00,,,1,T4741136,Replaced during CSL PPM
SYDLG,LOGGER,LOGGER_CR3000,2020-09-08 08:55:00,2021-06-10 09:00:00,,2,10258,Date of calibration 31/10/19 - removed due to failed 5v port
SYDLG,ETHERNET,ETHERNET_115,2020-09-08 08:55:00,,,2,12017,
SYDLG,MODEM,MODEM_PRO,2020-09-08 09:15:00,2021-05-26 09:00:00,,2,867377021065143,
EASTB,LOGGER,LOGGER_CR3000,2020-09-08 09:30:00,2022-08-17 09:00:00,,3,12802,Cal date 19/11/18
EASTB,ETHERNET,ETHERNET_116,2020-09-08 09:30:00,,,3,6285,
EASTB,4CR,NR01,2020-09-08 10:30:00,2022-08-17 09:00:00,,5,2944,
NWYKE,HYGROCLIP,HYGROCLIP_HC2A,2020-08-28 00:00:00,2021-04-21 12:00:00,,7,20269350,Installed by CSL at PPM
NWYKE,LOGGER,LOGGER_CR3000,2020-08-28 00:00:00,2022-05-11 09:00:00,,2,10260,Installed by CSL at PPM. Cal date 23/10/2019.
NWYKE,PHENOCAM,PHENOCAM,2018-12-05 00:00:00,,,1,10.12.108.124,S14
NWYKE,PLUVIO,PLUVIO2L,2020-08-28 00:00:00,,,5,PL2L-451585,
NWYKE,MODEM,MODEM,2014-10-16 00:00:00,2021-02-02 10:00:00,,1,359991030605502,COM110 SN first logged by CSL at 2020 PPM. Unknown start date no log in issue tracker.
SHEEP,MODEM,MODEM_PRO,2020-09-23 11:26:00,2021-07-07 09:00:00,,2,867377021888155,Installed during RM
EASTB,BATTERY,ROLLS_BATTERY,2020-10-08 00:00:00,,,2,S12-160AGM,Both batteries  replaced with S12-160AGM by CSL at PPM
EASTB,HYGROCLIP,HYGROCLIP_HC2A,2020-10-08 00:00:00,2021-08-25 09:00:00,,5,20134443,Installed by CSL at PPM
EASTB,SNOW_DEPTH,SR05A,2020-10-08 00:00:00,2021-08-25 09:00:00,,5,6391,
EASTB,SI,SDMSI01,,,,1,E3776,First recorded at 08/10/20 PPM
EASTB,PHENOCAM,PHENOCAM,2020-01-01 00:00:00,,,1,10.12.91.83,S14 First recorded at 08/10/20 PPM
SOURH,MODEM_BGAN,,2014-11-19 11:00:00,,,1,30050763,Info recorded PPM07/10/2020: 3500753-0021 - IMEI 353938-03-005076-3
SOURH,AWS_ANEM,WIND_ANEM,2020-10-07 00:00:00,,2.6,2,144201,Installed by CSL at 07/10/20 PPM.
SOURH,SI,SDMSI01,,,,1,E3786,First recorded by CSL at 07/10/20 PPM
SOURH,HYGROCLIP,HYGROCLIP_HC2A,2020-10-07 00:00:00,2021-08-26 09:00:00,,5,20269340,Replaced by CSL at PPM.
SOURH,LOGGER,LOGGER_CR3000,2020-10-07 00:00:00,2022-08-18 09:00:00,,3,9576,Cal date 15/09/20
SOURH,PHENOCAM,PHENOCAM,2020-01-01 00:00:00,,,1,10.20.177.245,S15. First recorded by CSL at PPM
SOURH,SNOW_DEPTH,SR05A,2020-10-07 00:00:00,2021-08-26 09:00:00,,4,11153,
CHOBH,AWS,METPAK,2020-10-14 00:00:00,2022-08-09 09:00:00,,2,14040008,Installed by CSL at PPM
CHOBH,SI,SDMSI01,,,,1,E3779,First recorded at 14/10/20 PPM
CHOBH,HYGROCLIP,HYGROCLIP_HC2A,2020-10-14 00:00:00,2021-08-18 09:00:00,,5,20064944,Installed by CSL at PPM
CHOBH,LOGGER,LOGGER_CR3000,2020-10-14 00:00:00,2022-08-09 09:00:00,,2,8939,Installed by CSL at PPM. Cal date 15/09/20
CHOBH,PHENOCAM,PHENOCAM,2020-01-01 00:00:00,,,1,10.16.91.35,S15 first recorded at 14/10/20 PPM
ROTHD,SI,SDMSI01,2020-10-28 00:00:00,,,1,E3790,First recorded at PPM on 28/10/2020
ROTHD,HYGROCLIP,HYGROCLIP_HC2A,2020-10-28 00:00:00,2021-06-02 09:30:00,,4,20064852,Installed by CSL at PPM
ROTHD,PHENOCAM,PHENOCAM,2020-10-28 00:00:00,,,1,10.12.140.139,S14. First recorded at 2020 PPM
RISEH,HFP2,HFP01SC,2016-05-04 16:00:00,2020-11-04 00:00:00,,1,4025,Removed by CSL at 2020 PPM due to fault
RISEH,4CR,NR01,2020-11-04 00:00:00,2022-07-12 09:00:00,,2,2311,Cal date 22/09/20. Installed by CSL at PPM.
RISEH,SI,SDMSI01,2020-11-04 00:00:00,,,1,E6116,First rcorded by CSL at 04/11/20 PPM.
RISEH,HFP2,HFP01SC,2020-11-04 00:00:00,,,2,36670,Installed by CSL at 2020 PPM. Incorrect SN
RISEH,LOGGER,LOGGER_CR3000,2020-11-04 00:00:00,2022-07-12 09:00:00,,3,9059,Cal date 11/09/2020 installed at PPM.
RISEH,PHENOCAM,PHENOCAM,2019-06-26 00:00:00,,,1,10.11.115.44,S14 first noted at 04/11/2020 PPM.
RISEH,HMP,HMP155,2020-11-04 00:00:00,2021-04-14 12:00:00,,4,M2920120,
LODTN,SI,SDMSI01,,,,1,E6120,First recorded at 29/10/2020 PPM
LODTN,PA,CS106,2020-10-29 00:00:00,,,3,L1520472,
LODTN,PHENOCAM,PHENOCAM,2016-04-26 00:00:00,,,1,10.16.106.73,S15. First noted at 29/10/2020 PPM
LODTN,HMP,HMP155,2020-10-29 00:00:00,2021-03-24 00:00:00,,4,N5050075,removed due to noise issue
COCHN,PHENOCAM_LENS1,PHENOCAM_LENS,2020-11-12 00:00:00,2020-12-08 00:00:00,,2,5382725,Stolen
COCHN,PHENOCAM_LENS2,PHENOCAM_LENS,2020-11-12 00:00:00,2020-12-08 00:00:00,,2,5411062,Stolen
COCHN,PHENOCAM,PHENOCAM,2020-11-12 00:00:00,2020-12-08 00:00:00,,1,10.16.46.64,s15 - Stolen
COCHN,4CR,NR01,2020-11-12 00:00:00,2020-12-21 12:00:00,,2,2150,Recovered by DR
COCHN,PA,CS106,2020-11-12 00:00:00,2020-12-21 12:00:00,,2,K4840002,Recovered by DR
COCHN,HMP,HMP155,2020-11-12 00:00:00,2020-12-21 12:00:00,,3,L1320537,Recovered by DR
COCHN,SNOW_DEPTH,SR05A,2020-11-12 00:00:00,2020-12-21 12:00:00,,3,6258,Recovered by DR
SHEEP,HMP,HMP155,2021-02-03 16:00:00,2022-09-13 00:00:00,,3,P4020597,Installed on RM
NWYKE,MODEM,MODEM_PRO,2021-02-02 10:00:00,2021-04-21 12:00:00,,2,8.94412265043831E+018,installed on RM
